square_id,latitude,longitude,speed,svr1,upload_bitrate_mbps,download_bitrate_mbps,measurement_count,kmeans_cluster,dbscan_cluster
square_85899345934,-37.74976582612029,144.77964890304992,20.41892985040041,73.12141934843066,12.388369461129974,19.248072250152344,11738,0,-1
square_85899345936,-37.74858850878256,144.78603026650515,7.392685945487583,102.02935169793398,9.335102339181288,16.41987015063701,4953,0,-1
square_85899345938,-37.74785411886743,144.79513671659706,5.960387003131524,49.4429486202165,13.501137000442414,16.23824842620926,7664,0,3
square_85899345940,-37.749840806481,144.80211243123532,5.338974026748478,49.0406289017341,12.90528615772626,16.676885564191483,20861,0,3
square_85899345942,-37.74980448862532,144.80813711083024,7.065215073692396,331.2263537009439,7.281411627454793,14.476034184054782,5143,1,-1
square_85899345944,-37.74918688033797,144.81727962030905,8.091883671157799,364.6275895263766,4.622721321458476,15.803883033131614,13137,1,-1
square_85899345946,-37.74944164025675,144.822917878044,8.455591799108236,303.0251232119245,7.666835089438862,16.004003915821794,20409,1,-1
square_85899345948,-37.74989713712444,144.83059594692796,26.920168134317496,162.73048191278494,9.983990336112145,22.19969680879308,19238,0,-1
square_85899345950,-37.74831886862245,144.83675585076531,78.01943963392857,110.00173978819969,11.72938618925831,25.249376598465474,3136,0,-1
square_85899345984,-37.743930515859766,144.73652214858097,44.98056903505843,48.31640926640927,16.10884808013356,27.598848080133557,599,0,-1
square_85899345985,-37.74553666371681,144.74110143362833,57.98467773451328,67.65979381443299,15.146017699115044,31.893539823008847,113,0,-1
square_85899345986,-37.74215727272727,144.74939098579546,58.03191490909091,127.07118644067796,9.989488636363635,25.506704545454543,352,0,-1
square_85899345987,-37.74497058803611,144.76112503103838,6.25486348758465,94.23193612774452,10.470372460496614,17.48464446952596,1772,0,-1
square_85899345988,-37.74237236079025,144.7657930966303,6.323880981757349,95.13250398425048,10.928888313550544,16.268568027812076,25106,0,-1
square_85899345990,-37.74254724863553,144.7718903910359,7.338762317878604,101.33503294999352,9.483952652248464,20.219426860065543,18139,0,-1
square_85899345992,-37.74236431556795,144.77947312036733,14.530042858204876,93.70391382176192,9.138033907883583,18.214549726043728,18294,0,-1
square_85899345994,-37.74375045226983,144.78666184910196,9.566983863668506,101.69665125495378,7.572161760333036,13.239897134255129,7071,1,-1
square_85899345996,-37.74444838300555,144.79511072125567,8.001250795763994,54.25306811509102,13.52591876230142,15.90230217229896,7932,0,3
square_85899345998,-37.74184349767991,144.8020770314589,8.169788192371215,61.50382788233145,13.195000811161584,14.454568730576485,25430,0,3
square_85899346000,-37.74255739235218,144.80812146625965,7.995798039631533,143.06899224806202,10.639747739944784,19.506763082014967,18672,0,-1
square_85899346002,-37.74223405026879,144.81659994284638,9.3135605805904,325.66681321292776,7.613359695092902,21.68364607588435,10603,1,-1
square_85899346004,-37.74191596675954,144.82318597518304,10.39728376336422,145.40595015576324,12.53154722384951,21.48740078892876,15433,0,-1
square_94489280512,-37.74411713297872,144.82811442857144,37.6932803343465,77.91998175182482,12.699399696048632,17.140349544072947,1316,0,-1
square_94489280514,-37.74560444202898,144.84034462608696,91.74098871884058,204.22446043165468,6.81985443959243,16.001069812136098,690,1,-1
square_94489280516,-37.74313678707361,144.84501586391383,87.6788802298025,232.85698147311345,6.339493120926865,12.90347948299466,2785,1,-1
square_94489280518,-37.739641201137175,144.85070399538023,41.58057485714286,133.26450887061878,7.31986301369863,18.12551067381326,2814,1,-1
square_94489280555,-37.732781171122994,144.74348118181817,11.380203272727272,26.37169811320755,12.964285714285714,10.031530612244898,187,0,-1
square_94489280556,-37.73529110416667,144.7488676273148,55.95246966666667,128.95054347826087,9.71875,28.77733796296296,432,0,-1
square_94489280558,-37.73672264406942,144.76600201449276,6.044022307017544,132.16574710055173,11.936683829138063,12.8307495098565,10488,0,-1
square_94489280560,-37.73606172395686,144.77202050851545,7.520602703945501,292.5620493695613,6.726643942621787,17.03053709689231,7046,1,-1
square_94489280562,-37.73539930978261,144.7802740397688,16.59285180883368,194.08505515088447,6.433152939105949,16.691481051043866,11592,1,-1
square_94489280565,-37.73509054475284,144.786958124651,6.105050629660043,139.3194865134865,8.737401847575057,16.955371722023465,6089,1,4
square_94489280567,-37.7351824207074,144.795431398328,6.995918685530547,134.3401652119701,8.271117563556588,15.35569184330236,7775,1,4
square_94489280569,-37.73615778285226,144.80192883140373,7.547427844208505,144.6819758818598,7.776712402186729,13.836612985214115,18743,1,4
square_94489280571,-37.73523895911201,144.80899203664984,7.007879866478305,152.21771568486244,8.566464937185541,17.125294836655343,24775,1,-1
square_94489280573,-37.73512549884118,144.81599768627535,8.437161730226286,220.5485408353957,7.724372418443901,16.711743647692668,23731,1,-1
square_94489280575,-37.73570648989804,144.8232045705886,9.40481314743229,89.47320522117477,13.205611038107753,21.62462549277267,15987,0,-1
square_94489280577,-37.736392471146445,144.82880611284946,8.175451890228263,43.228185679611656,13.534421349756222,29.414139081344626,3899,0,-1
square_94489280583,-37.73666223280299,144.84999820129465,29.47409815067852,70.68384050081656,13.1777185825134,25.805185450788933,12822,0,-1
