square_id,latitude,longitude,mean_latency,std_latency,median_latency,mean_throughput,std_throughput,median_throughput,mean_transfer,mean_ul_dl_ratio,mean_speed,observation_count
square_103079215151,-37.72577277552356,144.83702345876964,52.94133998691099,40.81767376799502,42.087500000000006,27.984705497382198,18.310896067067866,29.9,3.334235775932592,0.909420379711236,8.948585230366492,1528
square_103079215153,-37.72545654441913,144.8456247927107,44.10563781321184,35.36952889170973,35.650000000000006,39.09840546697039,19.89103677607082,39.3,4.659357648775626,0.7725760241764159,55.49044664236902,439
square_103079215155,-37.72745924088341,144.84992107010785,61.07332787621983,57.83145208126281,41.55,36.79175401308503,23.51540785445471,35.5,4.384438833933214,0.7744415454582733,40.5239116302003,7788
square_103079215157,-37.72576637142857,144.85822406666665,59.55669047619048,48.474838455436625,41.625,24.39019047619048,20.22378887602003,29.14,2.9064988839285717,0.2910897090627901,39.12155980952381,105
square_103079215158,-37.7248474,144.86353200000002,98.07000000000001,37.64753228964682,96.5,60.339999999999996,5.32663120555572,61.8,7.188,0.1611726063167879,100.533968,5
square_103079215180,-37.721937353629976,144.75109656440281,101.45128805620608,89.45916660429044,64.825,39.32491803278689,17.172042588119652,33.8,4.6857135538641685,0.5595318448916765,43.95928886182669,427
square_103079215182,-37.72441925,144.75491025,386.625,91.05824601136717,421.25,18.4,4.377975178854566,19.35,2.1925,0.0,59.832564,4
square_103079215184,-37.721162521668475,144.76724009479958,218.1656283856988,122.65021681660603,214.375,26.84845589915696,15.192036572260848,25.0,3.1996829874983073,0.36489724210558067,8.532355620801734,1846
square_103079215186,-37.72049603883495,144.77245906088189,115.00174908980581,106.68789935724098,69.3625,29.241378639986603,17.978109604704017,27.8,3.484302970614634,0.6705816579614805,8.997644196601941,4944
square_103079215188,-37.72055632163,144.77913048378454,60.44783417935702,40.592769648518605,56.7625,29.73008427739883,13.787548745353195,28.88,3.5426175909585624,1.2521569201334617,13.645551146080091,7092
square_111669149696,-37.71835933497537,144.78924781527093,33.765800492610836,7.3779500192979715,33.3,28.950172413793105,12.471173585011316,28.87,3.448855449507389,1.1174620270378248,4.887272906403941,406
square_111669149698,-37.72149786451741,144.79471124920886,52.62904568829114,50.68240548512128,36.025,39.458187634431866,20.169521810860452,37.2,4.701766946527022,0.6714926835826829,9.495643190664557,5056
square_111669149700,-37.72137325404412,144.80084939007352,85.90668198529411,91.21142457477913,46.53750000000001,35.26140247300092,21.817220051924625,34.9,4.201965525907628,0.5200833178640565,13.503981920588235,2720
square_111669149702,-37.7212507432258,144.80701312,123.26367741935485,110.71550730517181,76.075,33.70640075604839,16.76000019860677,31.6,4.0165248991935485,0.5961898170692753,32.705784712258065,775
square_111669149706,-37.720617880568454,144.82436603785186,179.60839368679967,119.38301500593342,146.25,32.15288412347978,15.098525073846469,30.3,3.8313482901215323,0.640270437578215,5.983807191582399,7318
square_111669149708,-37.72059015299888,144.830511422597,78.94380130797694,71.48261378739723,59.325,34.24561892600142,19.301673156329247,33.9,4.0804257429303625,0.7793130948896921,9.340254502022201,11621
square_111669149710,-37.721394600334214,144.83607242501043,79.61628220303578,82.93419499436214,57.125,32.95657847096505,18.44228751254596,31.55,3.92729072922469,1.0064650938345074,11.828891894722183,7181
square_111669149712,-37.72345371319797,144.84329466497462,52.26497461928934,55.0621832527013,36.275000000000006,38.80259562381028,19.372701441627836,38.260000000000005,4.624784586175444,0.7907670285323624,78.51572331979695,394
square_111669149714,-37.72071265316423,144.8520009305034,105.80287724860878,90.42561567617248,68.1,31.862679095015853,22.305989223376436,30.169999999999998,3.7972726594854085,0.5929927508030283,51.85330241232043,7727
square_111669149716,-37.72133308713029,144.85757878976818,92.75947242206236,84.51700338512629,56.0,20.74505686076139,17.221243634551175,19.57,2.473009108338329,0.3918450495256306,19.572195072741806,1251
square_111669149718,-37.72210554166667,144.867097375,104.56770833333333,84.09344358689646,59.8625,64.82083333333334,9.093618362760566,64.5,7.725416666666667,0.24160993420556567,100.02297033333333,24
square_111669149719,-37.718529818181814,144.87178763636365,42.45454545454545,21.791626310872882,36.025,59.43636363636363,4.914320446872128,60.0,7.081818181818182,0.3213262588665042,100.24488763636364,11
square_111669149740,-37.716294635135135,144.75396394594594,140.9722972972973,107.85057351886802,86.225,37.87148648648649,20.00715527364274,30.6,4.513378378378379,0.3984967551340999,42.85683167567568,74
square_111669149742,-37.71188329389313,144.75540270229007,163.32242366412214,115.77719647952657,113.17500000000001,33.03084252743321,19.40546154908398,29.9,3.935962361343034,0.4550521321907831,41.95917354198473,262
square_111669149744,-37.71360976531165,144.76815316260164,226.4088482384824,124.03593664119502,225.5,22.00482595486111,12.123160842614409,20.5,2.622123131563347,0.643553280654396,5.090758527913279,1845
square_111669149746,-37.71347308731,144.77271384953457,163.83308589607634,123.00560433609796,117.0,26.027853608367945,14.075950481544146,24.0,3.101411841041814,1.0420421485398301,7.990253786732651,8487
square_111669149748,-37.71362576504822,144.77952789524443,71.41364482873296,60.23703044857772,54.0625,34.02612274159773,20.459484795179257,29.52,4.05475613704741,0.9430374631020025,9.514807053541736,12028
square_111669149750,-37.71344978501977,144.78786336734694,50.788201730954164,48.26070148695457,37.2,29.820787913455632,19.286839408291506,29.03,3.553331967808393,1.0788465730242465,7.334583704241906,9359
square_111669149752,-37.71303631195372,144.79422933635163,57.076376469848455,47.877964747570886,39.45,34.21765616648588,16.353726935524215,33.1,4.077502796494765,0.6267501244544448,6.503991553794881,15903
square_111669149754,-37.71304634055072,144.80085373397662,91.59139934886639,84.88882113769158,55.574999999999996,27.44668870769838,15.919994817128869,27.6,3.2709179633872187,0.48985415930712617,7.813185549227269,12747
square_111669149756,-37.71366855331412,144.8083705399856,160.28912103746396,100.56804711947686,122.38749999999999,21.194232554147153,13.329588525921759,20.3,2.525497958928089,0.541005543025756,6.314167837175793,2776
square_111669149758,-37.71179035060975,144.8145584593496,144.50386178861788,102.49395250043264,95.275,22.49212878715701,15.680462557059206,23.9,2.6805648580411585,0.3198953040325656,5.158121138211382,984
square_111669149760,-37.71286887899635,144.82462256454875,196.1434034803723,115.85792877446758,173.25,32.435435275761336,14.927862026690308,30.1,3.8652218824299376,0.9640559592901663,10.647360106839336,2471
square_111669149762,-37.71488674528936,144.83040704761103,121.06526875841185,94.82774438452411,78.6,37.14102437857503,15.343384954376623,35.4,4.4258805393306275,0.6996045215305644,16.3275847025572,5944
square_111669149764,-37.714755454828655,144.8356611578401,88.34866303219107,73.37110138898797,67.075,37.07785046728972,17.402572582376806,35.4,4.41832140771028,0.7596946265612116,37.55899463343717,963
square_111669149768,-37.71289733110334,144.85297147386564,80.72120362331793,78.05031537326833,53.275,35.12648328854523,26.430218047562565,29.35,4.186740496675155,0.9306842066842289,4.4222359882542195,78326
square_111669149772,-37.71439052571711,144.85838339441145,89.89639898615232,86.24029860564949,55.8625,34.987067240819734,21.187423951119676,32.0,4.169562227605712,0.7317558404177887,50.77389687091988,8088
square_111669149774,-37.712843549999995,144.8684872,68.45875,64.00477535381329,47.45,10.959,3.937213682154853,11.4,1.307287109375,,64.5485894,20
square_111669149776,-37.715724571428574,144.87504631428573,61.864642857142854,62.71320959318934,33.2875,24.635714285714286,13.891369812927127,17.6,2.9375669642857143,0.11830019236019548,62.02173382857143,70
square_111669149777,-37.712474393939395,144.87992506060607,71.41742424242425,82.14502502359406,36.225,29.890909090909094,17.374395018898564,17.6,3.563030303030303,0.19913770639671635,92.62110157575758,33
square_120259084292,-37.703417775510204,144.75446902040818,37.159183673469386,9.543508774889588,35.675,48.183673469387756,10.658395496406719,48.0,5.741836734693878,0.38343437082425097,5.0941338775510205,49
square_120259084293,-37.70350921621622,144.89104802702704,88.26554054054054,80.85174214102044,51.2625,44.78945945945946,16.799978872450172,47.8,5.339057749155406,0.12274195006672552,97.86673762162162,74
square_120259084301,-37.70563733705492,144.75906000331926,54.733343391671696,63.450628379205426,34.6125,12.09549610200098,19.011106354153984,0.0,1.4415005616560426,0.7471169699348869,11.881684829209416,3314
square_120259084303,-37.70609844574163,144.76598909052632,147.1210669856459,121.9814217324928,96.375,20.162089858702153,13.736420496639184,17.89,2.402094039697966,3.497919666884835,8.02487833799043,5225
square_120259084304,-37.70798215680283,144.77278705580574,181.21623914441943,122.5642798172794,150.25,19.09672965269681,11.37181752422579,18.02,2.2752648749095368,1.733597391852574,7.6115505262142165,6218
square_120259084306,-37.707232002869226,144.77986456871037,101.24891649048625,97.9908348555753,55.3375,21.8502353601159,18.16092277313036,17.259999999999998,2.6040747225158563,15.711528498986322,9.673356779220779,6622
square_120259084308,-37.707283040569024,144.78718691952056,80.97947510537408,73.75144203577211,50.8875,25.266775146741633,14.345604245434046,22.755000000000003,3.0106078625629777,7.525021321064019,8.224710045310854,7592
square_120259084310,-37.707746504851926,144.79484994517958,38.266281033396346,22.97219032112168,33.475,37.12324235979836,14.771475665612744,34.0,4.423070686633585,1.0656854048611055,7.653212502079395,7935
square_120259084312,-37.70811897040556,144.80112724381925,58.20457191572281,52.85591379722676,40.55,32.442201224919316,12.967435132049824,30.8,3.865400492907761,0.9734030763452303,9.793720416514432,8211
square_120259084314,-37.706763233110614,144.80801656384557,95.68929101707499,63.82463613594338,74.325,33.68354324714644,16.15284162009469,32.6,4.013669917525055,0.7272789454356042,8.027483000742391,2694
square_120259084316,-37.70618935472579,144.81429599299884,112.64121936989497,91.34144451154958,77.425,46.5023841799154,24.661328122766548,41.2,5.54226708357643,0.38358128855352996,30.82784958226371,857
square_120259084318,-37.70768162225275,144.82184399862638,160.36112637362638,108.30494715494002,119.5625,33.135158315805285,15.467354510402203,32.1,3.9486234090616414,0.49875354018809137,33.03965710439561,728
square_120259084320,-37.706940133928576,144.83241793526787,129.26875,87.40978933947483,97.825,33.665468749999995,11.789285479993064,33.2,4.011194545200893,0.6472647165622852,25.451560598214286,448
square_120259084322,-37.70836465957447,144.83526219148936,100.19290780141844,84.09964037878781,69.325,39.63744680851064,11.639843114078671,39.5,4.722886746453901,0.6772329151785047,35.11891120567376,141
square_120259084328,-37.70757,144.86078189130436,31.831521739130434,5.083113205022338,32.537499999999994,14.25695652173913,4.385256039434981,11.4,1.7008823029891305,,40.29947973913043,46
square_120259084330,-37.70671621428572,144.86552339285714,58.708035714285714,46.28844450910779,42.05,7.957142857142857,8.565323222433694,2.85,0.9492745535714286,,42.09754742857143,28
square_120259084353,-37.69803767264574,144.754187603139,106.63789237668162,109.10770679346037,48.27499999999999,43.68730100896861,16.110006399867057,45.849999999999994,5.2061713494955155,0.4484289713112419,5.205282690582959,446
square_120259084355,-37.69873979508819,144.75865063483784,58.196432296605344,53.7352489744943,42.95,30.84243893382266,13.956015500521632,28.725,3.674532038954343,1.3168347902335444,7.137663142044378,10546
square_120259084357,-37.699138520432285,144.76485915321402,115.57370539232241,102.56942866957598,69.3,19.09002255229441,12.794048260134671,18.16,2.274364833108184,8.019384668208742,6.897125706180344,8883
square_120259084358,-37.69959627218543,144.77115985496687,41.14276490066225,17.058920285873153,36.662499999999994,14.312128388865894,16.89184207474037,10.851445312500001,1.7051094526076158,9.26662855842492,9.998986021192053,1510
square_120259084359,-37.699828837082485,144.7811166830266,58.14653203817314,53.74642142429888,42.1375,17.935408838190185,9.674768097614471,15.665,2.137037733789196,17.71299481379957,15.949256726653033,2934
square_120259084360,-37.69961490121951,144.78762345640246,66.40084603658536,59.34501515104363,47.900000000000006,21.199414378096417,9.56960189943214,19.52,2.5253179633908154,6.6324546280867045,11.404800635365854,3280
square_120259084361,-37.69960854729494,144.8001273122164,38.67188045375218,17.763245648350015,35.3,36.28138217168412,14.442958883546654,33.7,4.322517690608639,1.3077923735394683,11.450624140314135,5730
square_120259084363,-37.70129552195734,144.8077716919699,51.24324027603514,50.568504694177065,37.875,31.604761606022585,15.254522163206305,28.5,3.765356316656211,1.184718521302506,20.24979704642409,1594
square_120259084365,-37.7030365,144.81247583333334,40.6875,11.892074566701979,39.2625,34.845,18.519634715620064,35.25,4.149947916666666,0.4999708181980983,84.38637999999999,6
square_120259084367,-37.702139710000004,144.82197313,167.88825,107.42158823710115,126.4625,32.595662499999996,21.81083457540022,28.85,3.8848146484375,0.36328911890476745,12.861658480000001,100
square_128849018907,-37.69539596478873,144.7542737112676,62.70422535211268,32.364659000714724,52.575,60.76830985915493,14.179314519529205,62.0,7.24218309859155,0.3291205960277626,9.130216535211266,142
square_128849018908,-37.694934685612786,144.75740923090586,85.37466696269982,80.27087567181262,54.025000000000006,34.31991838851576,19.539510822871527,28.295,4.089304056116785,1.102460005963798,11.009471404973356,2252
square_128849018909,-37.69288145508744,144.76568900655803,143.46296701112877,106.07408535294101,103.175,28.72081891131136,12.104192639706808,28.195,3.4221287102388462,0.9457724167517659,7.405566121621622,5032
square_128849018910,-37.69249952656417,144.77346094276146,62.23097122849749,36.35660216202685,58.9,37.49695117455092,16.808869832508197,34.8,4.468286589949003,1.2701082733072662,10.960045782310853,6569
square_128849018911,-37.69251407920592,144.7799561563257,71.81907806191117,53.58461603657371,59.724999999999994,30.115703144715262,16.848162462396996,26.990000000000002,3.5879688991787937,16.40417866006345,6.183204227456259,14860
square_128849018912,-37.69135805894227,144.78680196306016,67.12944943480015,63.2710003355841,46.8625,25.00255991843712,13.10313070658746,22.4,2.9788138964410074,5.847820377342029,6.946438907549455,4954
square_128849018913,-37.69521855656209,144.79440478546178,53.92357876712329,51.45991286775291,37.4625,30.725720079989227,13.390915469455198,29.85,3.6603424959608373,1.6461540908700054,9.244258,4526
square_128849018914,-37.69472561209068,144.8003212418136,62.06969143576826,55.492100715114255,43.925000000000004,31.511158690176323,11.97771182122147,30.0,3.7547332533060453,0.6714095182923953,25.872444664987405,397
square_128849018915,-37.69303606756757,144.80733750450452,81.83581081081081,81.12654537509891,42.6625,39.403281953828824,14.209279286492409,42.0,4.6954567849099105,0.3176913920933081,28.017890234234233,222
square_128849018930,-37.70115058536586,144.88769806097562,36.920731707317074,34.05076837952078,31.55,59.56463414634147,18.641864289428952,62.15,7.102069359756098,0.40166607267783244,79.37895595121951,82
square_128849018932,-37.69548175,144.901078,201.98125,79.54789797924686,221.0,33.575,9.896590321924013,33.35,4.0024999999999995,0.17596153846153845,97.222592,4
square_128849018933,-37.693763818181814,144.9103031818182,127.91363636363636,112.07849557544277,63.074999999999996,14.2,25.362925698743826,0.0,1.6918181818181817,0.0,94.77778363636365,11
square_128849018934,-37.6752666985138,144.9551420063694,88.19750530785564,81.27520753252348,52.325,48.13870488322718,24.50966094846001,51.6,5.737537320859873,0.16641576092480198,35.75434238641189,471
square_128849018961,-37.68775228519417,144.76635617718446,143.6349514563107,101.33600566693876,102.2875,30.767836819250608,12.164542838474096,30.35,3.666682958510316,0.7060527011822956,5.409456004854369,824
square_128849018962,-37.68459386327078,144.7732453245883,72.14866430486404,58.40675218611774,59.6125,32.84836285337275,12.390682961261248,31.2,3.9139787572409994,0.8046538405741307,5.797358654921486,5222
square_128849018963,-37.68577494749114,144.77969186812163,50.84885282596531,22.291010381308116,50.725,33.87324392166806,12.926478551577958,31.4,4.035481330004896,1.2977081163425879,6.239001950755456,10722
square_128849018964,-37.687244359957404,144.7848413908413,50.07200479233227,24.525045585333437,43.3,33.765452733959,14.254393070152853,31.1,4.022810482394835,1.1139487455127324,11.950623665601704,1878
square_128849018965,-37.68441814814815,144.79264306944444,61.80694444444444,57.12221407723331,42.3125,19.852268518518517,9.340805450163009,20.950000000000003,2.3658977141203703,1.5578781200065464,12.286562407407407,216
square_137438953485,-37.683900666666666,144.8745125925926,46.84444444444444,12.448467493981655,49.300000000000004,71.68444444444445,37.072597109054236,93.1,8.54582175925926,0.46509370390206684,85.64327066666667,27
square_137438953487,-37.689513222222224,144.88140363888888,63.571527777777774,47.87407035754539,43.0375,72.80611111111111,13.417250149986085,75.5,8.681396484375,0.32744056351345696,79.26878955555556,36
square_137438953518,-37.674670750000004,144.768374,31.3125,6.679336918187815,29.799999999999997,94.95,1.869937610367425,95.65,11.317499999999999,0.2841150446669859,80.791648,4
square_137438953519,-37.68073761363637,144.77338818750002,70.72286931818182,31.316533727728682,67.4625,44.70113636363636,14.69417761714332,42.65,5.326875,0.36232778694429585,15.421446159090909,176
square_137438953520,-37.6805903,144.7775939,61.645,71.47685309089773,38.724999999999994,41.980000000000004,5.789607547628385,43.15,5.0009999999999994,0.25432021361161394,100.020038,10
square_137438953523,-37.67689463636364,144.86431636363636,37.95227272727273,4.741419283103091,38.15,77.80090909090909,17.278964352382612,82.0,9.273636363636363,0.2804618966552399,83.61072872727273,11
square_137438953524,-37.6813255,144.8712445,36.1375,8.00798429693765,36.1375,0.0,0.0,0.0,0.0,,89.642356,2
square_137438953538,-37.616595263963966,144.78046238648648,43.25427702702702,48.44604576658452,31.15,22.309918918918918,30.24856276895896,0.0,2.6593508938626127,0.5809559411306389,26.632897895495493,1110
square_137438953539,-37.6722724,144.76478824999998,34.61625,4.341744093830934,34.575,89.535,7.65955028224998,88.35,10.6685,0.28819492984997624,81.9673902,20
square_137438953543,-37.668459,144.85577354545455,28.018181818181816,4.571639351877657,29.599999999999998,0.0,0.0,0.0,0.0,,80.8611821818182,11
square_137438953545,-37.673315333333335,144.8583549722222,29.385416666666668,8.708682807979631,26.700000000000003,8.116388888888888,17.110819493237567,0.0,0.9675444878472221,0.2629576946002854,82.7613528888889,36
square_146028888101,-37.66353925,144.8547925,93.78828125,100.93329520041996,37.8125,0.0,0.0,0.0,0.0,,79.31595125,32
square_146028888137,-37.65614106060606,144.8450684242424,58.43181818181818,36.223667306795555,43.45,0.0,0.0,0.0,0.0,,82.16532690909092,33
square_146028888138,-37.659324600000005,144.8503553,284.775,152.9508440461982,308.625,0.0,0.0,0.0,0.0,,75.7621716,10
square_154618822680,-37.64728682352941,144.83989429411764,51.75,47.947472072310546,31.425,0.0,0.0,0.0,0.0,,79.62772047058823,17
square_154618822682,-37.650826625,144.841988375,56.293749999999996,39.14287664015851,38.4625,0.0,0.0,0.0,0.0,,81.489389,16
square_154618822713,-37.64382695238095,144.83216023809524,40.80595238095238,32.599892546565535,35.25,0.0,0.0,0.0,0.0,,58.65989523809524,21
square_154618822717,-37.6448241,144.83593985,44.4375,26.277469962528336,36.025000000000006,0.0,0.0,0.0,0.0,,58.1329836,20
square_154618822733,-37.634509376146795,144.80263780733944,74.11699541284403,78.76106649593038,33.1,0.0,0.0,0.0,0.0,,49.50265170642202,109
square_163208757248,-37.631833,144.79691523076923,36.30576923076923,9.538104250442416,33.599999999999994,0.0,0.0,0.0,0.0,,49.968812,13
square_34359738372,-37.826470246357616,144.78624682649007,63.53665562913908,28.640709985533114,65.575,27.551962489652315,11.068379606068842,26.0,3.2832586920529803,1.2019463837337514,9.592268423841059,755
square_34359738374,-37.827727792207796,144.79557696103896,109.60568181818182,73.9869230034097,85.30000000000001,26.85844155844156,20.910460875503773,28.05,3.2010014204545456,0.23668561895659712,41.25135179220779,154
square_34359738394,-37.82049887429768,144.78736480962874,70.37332350997025,72.90576317716709,42.375,29.093309119202377,19.443015357651866,28.6,3.466690066367949,0.8652878480597962,37.02383330703977,9077
square_34359738396,-37.821644435650775,144.79574879039845,122.00575979425243,106.23052459050125,78.425,24.4195241749376,19.020720604905488,24.3,2.910084377394509,0.5723232994891202,9.506083664006312,32953
square_34359738398,-37.82139424,144.79802524000002,333.24,87.29951675123986,329.75,13.0288,5.305284566668723,16.41,1.5522062500000002,0.9462319670645633,17.42613472,25
square_34359738429,-37.811999110079576,144.77113828381962,62.479011936339525,53.28497482296788,48.12500000000001,27.323952254641906,18.835375177153203,25.9,3.255508330570292,1.0221401303342543,40.94947866312997,754
square_34359738430,-37.81301783787879,144.78081302575757,48.94447727272727,39.17586625831994,41.300000000000004,28.80231818181818,25.866056206192,27.2,3.432011126893939,0.8307089936573772,40.73057580606061,660
square_34359738432,-37.80957841134618,144.78765468373,66.69375503714897,59.871886610568836,46.2875,29.60982918580193,17.927577914396448,28.87,3.5281609647025722,0.8485962337221482,35.474546099735555,15882
square_34359738434,-37.81428471748879,144.79465857847535,62.858363228699545,39.82061133459864,60.875,26.542645739910316,13.971354145616043,27.2,3.1627110776345293,0.890108763511585,68.17332421524664,223
