square_id,datetime_hour,mean_latency,mean_throughput,mean_transfer,mean_ul_dl_ratio,mean_speed,latitude,longitude,observation_count,hour_of_day,day_of_week,date
square_85899346000,2022-07-21 12:00:00,200.19943181818184,23.9585664136482,2.8555570475260414,0.4631788345318079,27.415156,-37.745317,144.810203,528,12,3,2022-07-21
square_85899346000,2022-07-21 14:00:00,235.63155487804877,50.93731659679877,6.071254644626524,0.19107934750735,27.415156000000003,-37.745317,144.810203,164,14,3,2022-07-21
square_85899346000,2022-07-22 04:00:00,73.06875000000001,87.50444444444445,10.432314814814815,0.20736425370001257,27.415156,-37.745317,144.810203,216,4,4,2022-07-22
square_85899346000,2022-07-22 05:00:00,138.24588917525773,60.02601185969717,7.155436684519975,0.2314762650453496,27.415156,-37.745317,144.810203,1940,5,4,2022-07-22
square_85899346000,2022-07-22 06:00:00,252.67738589211618,42.363726141078835,5.049267796939834,0.1821505612823566,27.415156,-37.745317,144.810203,1205,6,4,2022-07-22
square_85899346002,2022-07-04 05:00:00,41.170833333333334,38.21666666666667,4.553333333333334,0.7853738307883088,62.87987566666666,-37.745922916666665,144.81379725,12,5,0,2022-07-04
square_85899346002,2022-07-04 11:00:00,309.625,21.7,2.585,0.2884615384615385,49.904918,-37.7459225,144.8139045,2,11,0,2022-07-04
square_85899346002,2022-07-04 12:00:00,102.97204623287672,19.58730167754709,2.3355948670269693,1.1853493397495818,51.06146821575342,-37.745923563356165,144.81394966438359,1168,12,0,2022-07-04
square_85899346002,2022-07-04 13:00:00,326.140625,14.783125,1.76052734375,0.45559771147931855,51.052232,-37.745924,144.81395,16,13,0,2022-07-04
square_85899346002,2022-07-07 05:00:00,35.994827586206895,28.394137931034482,3.3828461745689653,0.22096937881235412,57.331916965517244,-37.74593879310345,144.8138730689655,29,5,3,2022-07-07
square_85899346002,2022-07-07 07:00:00,45.4390625,30.462708333333335,3.6289583333333333,0.7617198195649747,4.300266833333333,-37.7389880625,144.81907283333334,48,7,3,2022-07-07
square_85899346002,2022-07-07 08:00:00,142.35093320235757,28.137445972495087,3.3526556360510806,0.713572791375062,5.359426027504912,-37.7418008388998,144.81297484282908,509,8,3,2022-07-07
square_85899346002,2022-07-07 09:00:00,213.0587067209776,18.37765784114053,2.1896976037423626,0.9192979662289112,10.697133140529532,-37.741960979633404,144.81460246028513,491,9,3,2022-07-07
square_85899346002,2022-07-07 10:00:00,202.83932993445012,30.687155151811723,3.6567430609295335,0.527413227475013,7.250689258557903,-37.74210171740714,144.81612898470502,1373,10,3,2022-07-07
square_85899346002,2022-07-07 11:00:00,185.2116206030151,21.179170854271355,2.5232578910175882,0.8057927246029342,6.8617577185929655,-37.74003692462312,144.81846744723617,398,11,3,2022-07-07
square_85899346002,2022-07-11 05:00:00,52.03409090909091,46.305454545454545,5.5190909090909095,0.3315017292387873,60.41947963636364,-37.745875000000005,144.81362663636364,11,5,0,2022-07-11
square_85899346002,2022-07-14 05:00:00,51.22477272727272,57.72727272727273,6.880909090909091,0.15731566313718345,60.585486181818176,-37.745864409090906,144.81478545454544,22,5,3,2022-07-14
square_85899346002,2022-07-14 08:00:00,157.70416666666668,15.705,1.8709309895833333,1.3264028604393612,48.586294,-37.73896633333333,144.81903716666667,6,8,3,2022-07-14
square_85899346002,2022-07-14 10:00:00,264.0477272727273,33.18909090909091,3.955894886363636,0.22112774061165344,57.36788872727273,-37.74593027272727,144.81424236363637,11,10,3,2022-07-14
square_85899346002,2022-07-14 11:00:00,231.37659332321698,45.43417298937784,5.414326690534901,0.33316011342570884,9.703589128983308,-37.74251893171472,144.81807720789075,659,11,3,2022-07-14
square_85899346002,2022-07-14 12:00:00,247.575,17.184444444444445,2.0475555555555554,0.43819165771491775,16.89682488888889,-37.7454778,144.81747735555555,45,12,3,2022-07-14
square_85899346002,2022-07-15 11:00:00,268.575,27.527272727272724,3.2790909090909093,0.7908250992725221,57.83913854545455,-37.74593127272727,144.81429163636363,11,11,4,2022-07-15
square_85899346002,2022-07-18 05:00:00,37.18214285714286,21.409285714285716,2.5523353794642856,1.4194999332646128,59.99064542857143,-37.745911285714286,144.8139742857143,14,5,0,2022-07-18
square_85899346002,2022-07-18 11:00:00,190.3359375,9.805625,1.1688916015625,0.229987235793001,54.47322325,-37.745934875,144.8140860625,16,11,0,2022-07-18
square_85899346002,2022-07-21 05:00:00,143.84906103286383,45.596666666666664,5.433098591549296,0.41512235397545744,5.984220657276995,-37.745440352112674,144.81725526760562,213,5,3,2022-07-21
square_85899346002,2022-07-21 07:00:00,134.25223880597014,19.214477611940296,2.289250816231343,0.7253173272562883,18.089092119402988,-37.74065017910448,144.8178721641791,67,7,3,2022-07-21
square_85899346002,2022-07-21 08:00:00,162.5158244680851,14.776968085106384,1.7606659325132978,0.3057570375913138,4.596269957446808,-37.74206995744681,144.81849392021277,188,8,3,2022-07-21
square_85899346002,2022-07-21 09:00:00,131.39849749582638,24.404540901502504,2.908190212854758,1.0648559321754394,6.576668427378965,-37.74361635392321,144.81792604173623,599,9,3,2022-07-21
square_85899346002,2022-07-21 10:00:00,201.18730158730156,26.71674603174603,3.1829830109126984,0.815735641348411,11.92188253968254,-37.74057232142857,144.81834236111112,252,10,3,2022-07-21
square_85899346002,2022-07-21 11:00:00,232.1382556675063,53.58670025188916,6.386360201511335,0.2900437234308558,9.400724010075566,-37.74121100755668,144.81782332619647,794,11,3,2022-07-21
square_85899346004,2022-07-06 12:00:00,71.82954545454545,35.595454545454544,4.24,0.6762883328185064,42.123824181818186,-37.74070420454546,144.82463572727272,44,12,2,2022-07-06
square_85899346004,2022-07-07 07:00:00,39.96735668789809,23.92146496815287,2.849354597929936,1.3113154071719613,5.37315923566879,-37.73916774522293,144.82124673885352,157,7,3,2022-07-07
square_85899346004,2022-07-07 08:00:00,66.76973244147158,34.97953177257525,4.1670857284699,0.8534270407987489,38.07587501003344,-37.74031919397993,144.8243555819398,299,8,3,2022-07-07
square_85899346004,2022-07-07 09:00:00,87.32678571428572,18.66107142857143,2.2226729910714287,2.4123103757733997,54.54477328571428,-37.742363749999996,144.82593632142857,28,9,3,2022-07-07
square_85899346004,2022-07-07 10:00:00,122.19092105263158,39.49233684210527,4.705246340460526,0.7725679844774407,4.839272101052631,-37.740332796842104,144.82272497894735,950,10,3,2022-07-07
square_85899346004,2022-07-07 11:00:00,254.54882352941178,24.477294117647062,2.9162316176470586,0.8987431967123459,17.937240964705882,-37.73964509411765,144.82344397058824,170,11,3,2022-07-07
square_85899346004,2022-07-07 12:00:00,83.6140625,60.571875,7.2171875,0.5412557931554952,50.062974625,-37.74046628125,144.82447371875,32,12,3,2022-07-07
square_85899346004,2022-07-13 08:00:00,62.234740259740256,43.83116883116883,5.223506493506493,0.5887064161639384,45.955528,-37.74083433766234,144.82467775324676,154,8,2,2022-07-13
square_85899346004,2022-07-13 09:00:00,44.76103603603604,32.357837837837835,3.8547026323198197,1.0487473989224672,52.60117138738739,-37.740752189189195,144.824530018018,111,9,2,2022-07-13
square_85899346004,2022-07-14 08:00:00,114.21135057471265,38.69798850574713,4.611204202586207,0.43452877050695166,36.37368445977012,-37.740186971264365,144.82383404022988,174,8,3,2022-07-14
square_85899346004,2022-07-14 09:00:00,47.86818181818182,35.30863636363636,4.206215198863637,1.9231392399025868,53.53468647272727,-37.74101691818182,144.8247070818182,110,9,3,2022-07-14
square_85899346004,2022-07-14 10:00:00,45.16568627450981,58.19346405228758,6.93437908496732,0.570082000130029,12.807657307189542,-37.74208939869281,144.8256449084967,153,10,3,2022-07-14
square_85899346004,2022-07-14 11:00:00,124.81523885350317,42.38631847133758,5.05036420183121,0.9607115465101975,5.84351651210191,-37.74119560509554,144.823590494586,3140,11,3,2022-07-14
square_85899346004,2022-07-14 12:00:00,190.53935494652407,34.182987967914436,4.073318615265709,0.6189421270705504,4.530224737967914,-37.74307522326203,144.82290419919786,1496,12,3,2022-07-14
square_85899346004,2022-07-14 13:00:00,171.37261904761905,56.65714285714286,6.754728422619047,0.3940020086699859,34.24209834920635,-37.74050966666667,144.82436158730158,63,13,3,2022-07-14
square_85899346004,2022-07-21 05:00:00,57.98463414634146,43.05136585365854,5.1302892530487805,0.3836848385022211,5.279293131707318,-37.74587567317074,144.82157132682926,205,5,3,2022-07-21
square_85899346004,2022-07-21 06:00:00,75.58331513828239,31.94171033478894,3.805810163073144,0.7395342105064446,5.994289144104804,-37.74397890975255,144.82382753420669,1374,6,3,2022-07-21
square_85899346004,2022-07-21 07:00:00,57.235286360211006,23.897739261492088,2.8465569953372265,1.7571335273921682,5.712117877920121,-37.74224352675207,144.8245630444612,1327,7,3,2022-07-21
square_85899346004,2022-07-21 08:00:00,106.8264423076923,34.04938811188811,4.057057542067308,0.7692422719125879,17.916937643356643,-37.739972216783215,144.82291508216784,572,8,3,2022-07-21
square_85899346004,2022-07-21 09:00:00,82.42466417910448,28.304791044776117,3.3722807252798503,1.236502367585155,7.867597295522388,-37.74195967462686,144.82112690895522,670,9,3,2022-07-21
square_85899346004,2022-07-21 10:00:00,94.1496794871795,16.722649572649573,1.9923202123397434,1.0812096307806423,20.898189606837608,-37.743520132478636,144.8216685982906,234,10,3,2022-07-21
